ID;Answer;Justification;Reviewer 1 Comments;Reviewer 2 Comments;Mark Question;Score
91;all public sector data providers;The Law on Access to Public Information requires it and the requirement is complied with by the relevant organizations.;;;;15
92a;yes, or all public sector data providers already publish data;N/A;;;;10
92b;yes, or all public sector data providers already publish data;Trainings are organized for newly appointed employees, helping them to define the structure and its scope, to anonymize personal data, as well as to exclude information that is protected by a special law and remains outside the scope of open data. Meetings and working groups are organized to unify data from regional and local structures. At the moment, we are actively working with Basin Directorates, which are 4 in number for Bulgaria. A similar initiative is forthcoming with the regional administrations of education, making up 28 administrative structures.;;;;10
93a;no;;;;;N/A
93b;not applicable;In Bulgaria, the open data policy is centralized and in order to facilitate users in the adopted approach to publishing information in one place, therefore a unified national platform for publishing open data has been created, namely the national open data portal. All public sector organizations (central, local and regional) within the scope of the Access to Public Information Act have created a profile on the national portal. Citizens and non-governmental organizations can also publish data on it through their own profiles.;;;;10
93c;not applicable;Besides the national open data portal thete aren't other regional or local portal because of the policy in the country.;"Please clarify why ""not applicable"" is a suitable answer rather than ""no""";;;15
94a;No;;;These do not seem to be real-time data sets but rather an analysis of data over time (the number of users of the Open Data Portal for the years 2020 and 2021 - a comparative analysis);;0
94b;1-10%;N/A;;;;N/A
95;no;;;;;0
96;no;;;;;0
97;no;;;;;0
D3.4;;;;;;130
98;yes;https://data.egov.bg/document/view/13;;;;30
99;yes;;;;;10
100;yes;"Twitter: https://twitter.com/opendata_bg 
Facebook: https://www.facebook.com/opendatabg
LinkedIn: https://www.linkedin.com/company/opendatabg";;;;10
101;yes;"Annual Open Data Conference and regular online Workshops with Data Officers and stakeholders
https://e-gov.bg/wps/portal/agency/home/open-data-2021/open-data-2021";;;;15
102;yes;"GitHub
https://github.com/governmentbg/data-gov-bg";;;;10
103;no;;;;;0
104a;yes;The portal is periodically reviewed by administrators and in relation to the identified things that can be improved such as functionality and optimization and according to the signals submitted by users, are implemented by the developer.;;;;15
104b;quarterly;N/A;;;;N/A
104c;yes;"Compared to the collected signals from the users, arriving on 2 channels for reverse connection - the ""Signals"" functionality of the Portal and those arriving in the e-mail of the portal (opendata@egov.governemnt.bg) - the possible optimizations to the developer of the portal are performed.";;;;10
105a;yes;https://data.egov.bg/stats?section=1&item=1;;;;15
105b;yes;A target value has been set for the published data on a monthly basis and in case of a decrease in the number, compared to the set value, actions are taken to control and support the process of publishing data by the responsible institutions. According to the graph, it can be seen in which categories there is a decrease in the number of regularly published data. https://data.egov.bg/statistika?section=1&item=1;;;;15
D4;;;;;;409
D4.1;;;;;;81
106;no;;;;;0
107;30-49%;N/A;;;;6
108;within one day;High Value Datasets. It mainly concern Department of weather forecasts - NIMH, The Hail Suppression Agency etc.;;;;40
109;approximately half of the datasets;N/A;;;;15
110;yes;"We are currently working on a project related to the interoperability of e-government, including data policy, we are working on building models and templates that will be interoperable with the models of other countries under the Operational Program ""Good Governance"".";;;;20
D4.2;;;;;;145
111a;yes;"The data is categorized as ""disapproved"" and falls into the appropriate category until it is reviewed for quality by one of the portal's administrators before it is published.

Newly created data sets are not previewed in the public part of the Portal until they are approved by an administrator. This functionality is built into the portal in order to have datasets that are certain to be presented in a machine-readable open format compliant manner with good quality of the information provided.";;"Please add to the explanation how data is categorised as ""disapproved"". What does this process involve?";;20
111b;no;;;;;0
112;yes;"Here is information about licences/term of uses on the portal and in the Ordinance on Standard Terms for Reusing Public Sector Information and Publishing it in Open Format.
""Terms of Use"" - Under the Ordinance on Standard Terms for Reusing Public Sector Information and Publishing it in Open Format, the Terms of Use for Publishing Data include the items listed in the drop-down menu. If you wish to post your data sets under different conditions, you can request a new Terms of Service Portal Administrator by selecting the ""New Terms"" button. In the window that appears, you can fill in the ""Description"" field of the Terms of Use that you want to add. The rest of the information is filled in automatically. https://data.egov.bg/help/view/19/22#
According to Ordinance on Standard Terms for Reusing Public Sector Information and Publishing it in Open Format are available the following standard conditions in anaxes:
1. ""Creative Rights Sharing."" Sharing Shares. - according to Annex 3;
2. ""Recognition of copyrights"" No derivative and assembly work. "" - according to Annex 4;
3. ""Recognition of copyrights"", without commercial use. - according to Annex 5;
4. ""Recognizing copyrights, not using for commercial purposes."" Sharing the shared. - according to Annex 6;
5. ""Recognition of copyright"" No commercial use. ""No derivative or collective work."" - according to Annex 7.
https://lex.bg/bg/laws/ldoc/2136867758";;;;20
113;not applicable;We use Creative Commons licences.We adhere to the policy of the EC.;;;;10
114;yes, CC licences;"https://data.egov.bg/document/view/8
https://data.egov.bg/document/view/15
It is mandatory.";;Please add if it is mandatory or recommended;;10
115;>90%;N/A;;;;20
116;increased, or already >90%;N/A;;;;10
117;1-4;N/A;;;;10
118;yes;Methodological guidelines https://data.egov.bg/document/view/12;;;;15
119a;yes;Since 2019 it have been started regular online meetings with open data providers about increasing of the quality of the data published on the Open Data Portal, including macine-readable format.;;;;15
119b;yes;Trainings, meetings, consultation and personal help in the process of publication if needed;;;;15
D4.3;;;;;;73
120;yes;https://data.egov.bg/document/view/10;;;;25
121;10-30%;;;;;5
122a;<10%;;;;;5
122b;<10%;;;;;5
123;no ;;;;;0
124a;No;N/A;;;;0
124b;I don't know;;;If DCAT-AP is not implemented, how do you conduct monitoring (eg Q124a);;0
125a;>90%;N/A;;;;20
125b;31-50%;N/A;;;;13
D4.4;;;;;;110
126;no ;;;;;0
127;no ;;;;;0
128a;>90%;N/A;;;;20
128b;>90%;N/A;;;;25
128c;71-90%;N/A;;;;20
128d;>90%;N/A;;;;25
128e;10-30%;N/A;;;;5
129;yes;"Our team participates in various working groups of the EC; Open Data Academy; Open Data Committee, CNECT G1 team.";;;;15
