Tabelle 1
country_code;country_name;country_group;question_id;cross_year_id;question;dimension;indicator;response;decision;awarded_score;max_score;explanation;
SE;Sweden;eu27;PT39;PT39;"Does the national portal provide a way for non-official data (i.e. not stemming from official sources, such as community-sourced/citizen-generated data) to be published? 

For Explanation:
* If yes, please explain how non-official data is distinguished for official data (e.g. using a different section of the portal or tags) 
* And please provide a URL to an example of a non-official dataset on the portal ";portal_dimension;portal_data_provision;yes;complement;20;20;"2025:
It is possible for non-official actors, e.g. companies or non-governmental organisations, to publish data at the Swedish data portal. To distinguishe data from non official actors, you can use the filter ""Organisationstyp"" /in eng. Type of organisation). Data from private persons cannot be visualized at the dataportal today, unless they have a company or some sort of organisation. 
2024:
It is possible for non-official actors, e.g. companies or non-governmental organisations, to publish data at the Swedish data portal. ";
SE;Sweden;eu27;PT40;PT40;"Does the national portal allow users to see what data exists but cannot be made available as open data?

For Explanation:
* If yes, please (1) provide the URL to an example and (2) briefly describe the approach used to ensure this transparency.";portal_dimension;portal_data_provision;yes;confirm;20;20;"By using the filter ""licens"" and choosing a licence that is not for open data (CC BY-NC), the users can filter out data that is not open data.";
SE;Sweden;eu27;PT41;PT41;"Does the national portal have a strategy to ensure its sustainability?

For Explanation:
* If yes, please (1) provide the URL to this document and (2) describe the main measures to keep the portal running in the long-term and continue to serve its audience";portal_dimension;portal_sustainability;yes;confirm;40;40;In the instruction for the Agency for digital government (Digg)y, it is stated that the national register for public data provided for reuse shall be kept. This ensures that Digg keeps the national data portal up and running. See link to Diggs instruction: https://www.riksdagen.se/sv/dokument-och-lagar/dokument/svensk-forfattningssamling/forordning-20181486-med-instruktion-for_sfs-2018-1486/;
SE;Sweden;eu27;PT42;PT42;"Is your national portal active on social media? 

For Explanation:
* If yes, please provide the URL(s) to your social media accounts. ";portal_dimension;portal_sustainability;no;confirm;0;20;;
SE;Sweden;eu27;PT43;PT43;"Are the portal’s source code and relevant documentation and artefacts made available to the public (e.g. on platforms such as GitHub or GitLab)?

For Explanation:
*If yes, please provide the (1) platform name and (2) the URL to the portal’s account on this platform.  ";portal_dimension;portal_sustainability;yes;confirm;10;10;"Diggs Github account is called ""diggsweden"" and has a catalog for the national dataportals open spource code. See https://github.com/DIGGSweden/dataportal-web";
SE;Sweden;eu27;PT44;PT44;"Do you monitor the characteristics of the data published on the portal, such as the distribution across categories, static vs. real-time data and how these change over time?

For Explanation:
* If yes, please provide the direct-URL to this feature";portal_dimension;portal_sustainability;yes;complement;20;20;"2025:
The homepage has a section for statistics regarding data per month on a half year basis, the amount of organizations that publishes data, the organizations with most published datasets and the five most common categories of data.
See the section “Statistics at a glance”: https://www.dataportal.se/en 
Also see the page “Statistics” that shows results per month: https://www.dataportal.se/en/statistics  and https://admin.dataportal.se/status/overview

Also, the dataportal display dataproviders metadata quality, see https://www.dataportal.se/metadatakvalitet. Additionally, at the new organisation pages, each dataproviders metadata quality page is linked from their organisations page. See example for Digg: https://www.dataportal.se/organisations/827_40
2024:
The homepage has a section for statistics regarding data per month on a half year basis, the amount of organizations that publishes data, the organizations with most published datasets and the five most common categories of data.
See the section “Statistics at a glance”: https://www.dataportal.se/en 
Also see the page “Statistics” that shows results per month: https://www.dataportal.se/en/statistics  and https://admin.dataportal.se/status/overview

We have also started to improve our use of the data analytics tool Matomo in order to further improve our usage of various web statistics from the national dataportal. ";
SE;Sweden;eu27;PT45;PT45;"Does this monitoring enable the portal team and/or data providers to take action to improve their performance on the national portal?

For Explanation:
* If yes, please (1) explain how and (2) if applicable provide the direct-URL to this feature. ";portal_dimension;portal_sustainability;yes;complement;20;20;"2025:
Yes, the monitoring of the dataportal allows us to gain more knowledge on e.g. what in the data publication process is considered difficult by data providers, and also when more communication about the dataportal is needed. 

Dataproviders can gain access to monitoring functionality through our platform for technical support, see https://admin.dataportal.se/status/overview, or by using their respective metadata quality page as a basis for analysis. The display of their current sharing at the dataportal, at their organisation page, can also be used for monitoring and improving their datasharing. 
2024:
Yes, the monitoring of the dataportal allows us to gain more knowledge on e.g. what in the data publication process is considered difficult by data providers, and also when more communication about the dataportal is needed. Dataproviders can gain access to monitoring functionality through our platform for technical support, see https://admin.dataportal.se/status/overview";
SE;Sweden;eu27;Q1;Q1;"Is there a pre-defined approach to ensure that metadata is kept up-to-date?

For Explanation:
* If yes, please briefly describe your approach.";quality_dimension;quality_currency;yes;confirm;20;20;"2024:
The metadata catalogue is updated every night to support the data producers.
2023:
Yes, there is a tool for the data providers (accessible by a login) in a tool called Admin, see https://admin.dataportal.se/start where they can check their metadata status. ";
SE;Sweden;eu27;Q2;Q2;"What percentage of the metadata on the national portal is obtained from the source automatically, rather than edited manually? 

For Explanation:
* Please describe (1) the workflows you have to automate the harvesting of metadata and (2) for which types of data these apply to";quality_dimension;quality_currency;1;confirm;20;20;100% is updated automatically. The shared metadata catalogue with manually editing is provided seperately and also harvested.Documentation on the harvesting: https://docs.dataportal.se/dcat/docs/harvesting/;
SE;Sweden;eu27;Q3;Q3;"What is the average delay from the moment the metadata describing a dataset is updated at the source, and the moment the change is visible on the portal?

For Explanation:
* Please explain the approach for updating metadata in a timely manner";quality_dimension;quality_currency;within one day;confirm;40;40;The portal is updated every night.;
SE;Sweden;eu27;Q4;Q4;"Do you undertake efforts to ensure that published data covers the full period from when it was first published until today, for example, the complete time series?

For Explanation:
* If yes, please explain the measures in place to ensure complete series of datasets";quality_dimension;quality_currency;yes;change;20;20;"The latest version of the metadata profile DCAT-AP-SE 3.0.1 has been published and introduces changes compared to previous versions, with a particular focus on the introduction of support for dataset series that makes it possible to manage related datasets in a series, which can also make it easier for data users. https://docs.dataportal.se/dcat/3.0.1/en/#dcat%3ADatasetSeries

ADDITION Aug 2025:
Responsibility lies with the data producers and our authority does not have a mandate to implement any enforcement mechanism so that data producers are forced to fill in the non-mandatory and optional fields. However, we have guidelines and recommendations where we highlight the importance of having as rich metadata as possible to facilitate access and discovery of datasets.
Links: https://www.digg.se/kunskap-och-stod/oppna-och-delade-data/offentliga-aktorer/vagledning-for-att-tillgangliggora-information 
https://docs.dataportal.se/dcat/
We also have validation tools implemented on our data portal that allow data producers to get a detailed analysis of their DCAT-AP metadata.
Link to description: https://docs.dataportal.se/registry/verktykslada/
In order to create incentives for increased data quality, functionality has also been developed to assess the metadata quality of catalogues on the Swedish data portal, based on the method developed by the European data portal, ""The Metadata Quality Assessment"" (MQA). Link: https://catalog.digg.se/catalog/1/overview
We also engage in dialogue with data producers, primarily from the public sector, when the opportunity arises in various formal and informal meetings. However, we have identified the need for a more systematic, frequent and inclusive dialogue involving more data producers.";
SE;Sweden;eu27;Q5;Q5;"Have you implemented the DCAT-AP High Value Datasets tag to denote the High-Value Datasets in your (national) open data portal(s)?

For Explanation:
* If yes, please specify how and highlight challenges if any.
* If you are an EFTA or a candidate country to the EU, please select 'not applicable'.";quality_dimension;quality_currency;yes;complement;20;20;"2025:
Digg has introduced functionality so that it is possible to filter valuable datasets by category on the search page for datasets and APIs on Sweden's data portal. There is also functionality so that on each dataset page it is clear which main and subcategory a certain dataset belongs to. Additional subcategories have been added to the six main categories: geospatial data, earth observation and environment, meteorological data, statistics, companies and business ownership, and mobility. This requires that data producers specify subcategories, which they have not done so far, but the functionality is there. https://www.dataportal.se/datasets?q=&f=

We have also developed customized queries using Sparql to follow up on metadata linked to the datasets marked as HVD: https://admin.dataportal.se/hvd.html
2024:
Yes, we follow the HVD extention to DCAT-AP. This is described in DCAT-AP-SE 2.2. https://docs.dataportal.se/dcat/2.2.0/en/ ";
SE;Sweden;eu27;Q6;Q6;"Besides the DCAT-AP tag mentioned above, have you implemented any other measures to ensure that high-value datasets ((EU) 2023/138) are interoperable with datasets of other country?

For Explanation:
* If yes, please specify how and highlight challenges if any.
* If you are an EFTA or a candidate country to the EU, please select 'not applicable'.";quality_dimension;quality_currency;yes;complement;20;20;"2025:
Yes, we provide a recommendation https://docs.dataportal.se/dcat/docs/recommendations/#14-vardefulla-datamangder and general support on HVD https://www.digg.se/kunskap-och-stod/oppna-och-delade-data/offentliga-aktorer/vardefulla-datamangder
We have also contacted organizations that we know have valuable data sets and asked them to review their metadata to ensure it is current, complete, and accurate.
2024:
Yes, we provide a recommendation https://docs.dataportal.se/dcat/docs/recommendations/#14-vardefulla-datamangder and general support on HVD https://www.digg.se/kunskap-och-stod/oppna-och-delade-data/offentliga-aktorer/vardefulla-datamangder";
SE;Sweden;eu27;Q7;Q7;"Do you monitor the quality of the metadata available on your portal?

For Explanation:
* If yes, please briefly explain how this monitoring takes place. 
* If applicable, please provide the URL to this monitoring mechanism.";quality_dimension;quality_monitoring;yes;confirm;20;20;"2024:
We have a new complement to the validiation- in the admin tool which is a Metadata Quality Assessment per data catalogue. We are still working with the DCAT-AP SCHACL validiation here, this part is not yet in place. See https://docs.dataportal.se/dcat/docs/quality/ and https://www.dataportal.se/metadatakvalitet. We also have a validation of the metadata based on the Five star open data model described and shown at the same place.
2023:
UPDATED ANSWER:
Yes, we use a automatic link checker functionality and DCAT-AP-control, and the administrators of the dataportal also have access to a more elaborate statistics tool. 

Link: https://admin.dataportal.se/status/statistics (requires user login) ";
SE;Sweden;eu27;Q8;Q8;"Do you publish information on the quality of the metadata available on the portal?

For Explanation:
* If yes, please provide the URL to this section. ";quality_dimension;quality_monitoring;yes;confirm;20;20;"2024:
Yes, as described above, this is published here: https://www.dataportal.se/metadatakvalitet You can also click and look at each catalogue seperate.
2023:
There is a public statistics page available at https://admin.dataportal.se/status/overview 
 ";
SE;Sweden;eu27;Q9;Q9;"Do you publish guidelines (e.g. written materials) and have tools in place, to assist publishers in publishing high-quality metadata? 

For Explanation:
* If yes, please (1) briefly describe this material and (2) provide the URLs to these materials and/or tools.";quality_dimension;quality_monitoring;yes;confirm;20;20;Yes, we have the MQA and Five star information provided above as well as guidelines for publishing in tecknical documentation and searchable under tools at the dataportal. Example: Guidelines for making information available https://www.digg.se/kunskap-och-stod/oppna-och-delade-data/offentliga-aktorer/vagledning-for-att-tillgangliggora-information Guidelines for licensing https://www.digg.se/kunskap-och-stod/oppna-och-delade-data/offentliga-aktorer/rekommendation-om-oppna-licenser-och-immaterialratt  Guidelines for publishing High value datasets https://docs.dataportal.se/dcat/docs/recommendations/#14-vardefulla-datamangder ;
SE;Sweden;eu27;Q10;Q10;"Do you set any standards on metadata quality that data providers must abide by (e.g. on the use of licence, minimum metadata describes, use of certain DCAT-AP properties, etc)

For Explanation:
* If yes, please describe the standards you have in place, i.e. what is minimum information the metadata should describe ";quality_dimension;quality_monitoring;yes;confirm;20;20;Yes, all metadata at the dataportal. All metadata delivered to the Swedish dataportal must be delivered in DCAT-AP-SE which describe minimum information etc. https://docs.dataportal.se/dcat/en/ ;
SE;Sweden;eu27;Q11;Q11;"Do your open data publication/licensing guidelines provide recommendations for the use of Creative Commons (CC) licences, specifically CC BY 4.0 and CC0?

For Explanation:
* If yes, is this mandatory (e.g. prescribed by law) or recommended?
* Please provide a URL link to the guidelines";quality_dimension;quality_monitoring;yes;confirm;20;20;Yes, we provide recommendations for the use of CC BY 4.0 and CC0. See: https://www.digg.se/kunskap-och-stod/oppna-och-delade-data/offentliga-aktorer/rekommendation-om-oppna-licenser-och-immaterialratt See also publishing guidelines: https://www.digg.se/kunskap-och-stod/oppna-och-delade-data/offentliga-aktorer/vagledning-for-att-tillgangliggora-information#h-Valjvillkorforanvandning;
SE;Sweden;eu27;Q12;Q12;What percentage of the open data available on the national portal is accompanied by licensing information? ;quality_dimension;quality_monitoring;71-90%;confirm;15;20;N/A;
SE;Sweden;eu27;Q13;Q13;How many different licences are used on your portal?;quality_dimension;quality_monitoring;>10;confirm;0;20;N/A;
SE;Sweden;eu27;Q14;Q14;"Besides providing guidelines, are there regular activities conducted or mechanisms in place to  assist publishers in supplying high-quality datasets (metadata quality and data quality)?

For Explanation:
* If yes, please explain the support you provide?";quality_dimension;quality_monitoring;no;confirm;0;20;N/A;
SE;Sweden;eu27;Q15;Q15;"Does the national portal follow the DCAT-AP framework or, if not, are standards in place to ensure interoperability with DCAT-AP?

For explanation:
* If the  portal follow the DCAT-AP framework, please describe how compliance with DCAT-AP is ensured
* If the portal does not follow the DCAT-AP framework, please describe how interoperability with DCAT-AP is ensured";quality_dimension;quality_dcat_compliance;yes;confirm;20;20;Yes. The national portal only harvest DCAT-AP. We provide a harvesting specification. https://docs.dataportal.se/dcat/docs/harvesting/ We also provide a shared metadatacatalogue based on DCAT-AP for those actors who can not follow the technical harvesting specification provided.;
SE;Sweden;eu27;Q16;Q16;What is the percentage of metadata on your portal that is DCAT-AP compliant, in terms of mandatory classes?;quality_dimension;quality_dcat_compliance;>90%;confirm;25;25;;
SE;Sweden;eu27;Q17;Q17;What is the percentage of metadata on your portal that uses DCAT-AP recommended classes?;quality_dimension;quality_dcat_compliance;>90%;confirm;25;25;;
SE;Sweden;eu27;Q18;Q18;What is the percentage of metadata on your portal that uses DCAT-AP optional classes? ;quality_dimension;quality_dcat_compliance;51-70%;confirm;15;25;;
SE;Sweden;eu27;Q19;Q19;"Is there a national extension of the DCAT-AP standard developed for your country? 

For Explanation:
* If yes, please (1) briefly outline the reasons for this decision, and (2) what the main differences between the national variation and the EU standard are.
* If applicable, please provide the URL to the documentation of the national DCAT-AP extension.";quality_dimension;quality_dcat_compliance;yes;confirm;0;0;"UPDATED ANSWER:
Yes there is. Documentation for the Swedish DCAT-AP standard (DCAT-AP-SE) is available in the technical documentation for the national dataportal: https://docs.dataportal.se/dcat/ Here you can find the standard in both Swedish and in English.
DCAT-AP-SE contains clarifications, translations and explanations of DCAT-AP for Sweden. DCAT-AP-SE is a national adaption of DCAT-AP, which could be compared with DCAT-AP as a European adaption of DCAT (W3C). The reason to have a national adaption is to make it easier for Swedish data producers to use DCAT-AP-SE and to make a uniform description of data sets. The data producers are required to use DCAT-AP-SE to make metadata about their data available at the Swedish data portal. DCAT-AP-SE is developed in collaboration to suit the Swedish context of organisations and data domains and to simplify the collection, search and presentation of data at the Swedish data portal. The main differences from the standard EU version is a translation to Swedish, more detailed explanations and suggestions of how to use recommended and optional fields in the Swedish context. 
";
SE;Sweden;eu27;Q20;Q20;"Do you investigate the most common causes for the lack of DCAT-AP compliance?

For Explanation:
* If yes, what are the main causes for the lack of DCAT-AP compliance?";quality_dimension;quality_dcat_compliance;yes;confirm;20;20;We provide a validation tool for DCAT-AP-SE for the dataproducers (in Admin, behind log-in).;
SE;Sweden;eu27;Q21;Q21;What is the percentage of datasets whose metadata provides a reference to where the data can be downloaded, or its API accessed (“download-URL” in the DCAT-AP specification)?;quality_dimension;quality_dcat_compliance;10-30%;confirm;5;25;N/A;
SE;Sweden;eu27;Q22;Q22;What is the percentage of datasets whose metadata provides a reference to a web page from where the data can be accessed (“access-URL in the DCAT-AP specification)?;quality_dimension;quality_dcat_compliance;>90%;confirm;25;25;N/A;
SE;Sweden;eu27;Q23;Q23;"Do you use a model (such as the 5-Star Open Data or FAIR) to assess the quality of deployment of data in your country?

For Explanation:
* If yes, please briefly describe.";quality_dimension;quality_deployment;yes;confirm;20;20;"2024:
We are now also measuring the metadata in the catalogue according to the 5-star open data model see https://docs.dataportal.se/dcat/docs/quality/#datakvalitet-5-stjarnemodellen and https://www.dataportal.se/metadatakvalitet
2023:
Yes, we use the 5-star open data model as a reference and example for having various dialogues on data quality, and how data producers can increase the data quality over time. Also, we use this model in our education ""Data ambassadors"" as a pedagic example on how they can start on a rather low level and then increase the the data quality and means for access to data (via e.g. an API). Some public actors get stressed over linked data, and then we can also use the 5-star open data model to show that linked data can be seen as a goal rather than as the starting point. ";
SE;Sweden;eu27;Q24;Q24;"Do you conduct activities to promote and familiarise data providers with ways to ensure higher quality data?

For Explanation:
* If yes, please briefly describe.";quality_dimension;quality_deployment;yes;complement;20;20;"2025:
Diggs on-line education ""Dataambassadörsprogrammet"" (in eng. Data ambassador programme) adresses data quality both in general terms and more specificallt in module 3 under the themes ""Enable sustainable use of data"" (in eng. Möjliggör hållbar användning av data) and ""Enable interoperability for data"" (in eng. Möjliggör interoperabilitet för data).
LINK: https://www.dataportal.se/dataambassadorsprogrammet (see ""About the education"" section)

A new support tool, Datafyren, has now been launched on Sweden's data portal. It aims to increase the strategic understanding of open data and organizations' data maturity. Datafyren is made up of two parts. Part 1 is a self-assessment tool aimed at people who want to better understand their own organization's data maturity, this includes questions about data quality. Part 2 is knowledge-raising material in four sections based on video recordings and links to more reading. Here, several videos adress data quality from the perspective of data interoperability. 
LINK: https://www.dataportal.se/datafyren
2024:
We work with knowledge rising programs as the 
data ambassador program https://www.digg.se/om-oss/nyheter/nyheter/2023-02-21-digg-lanserar-dataambassadorsprogram-for-att-stodja-arbetet-med-oppna-data and also promotes the five star model in our guidelines for making data available  https://www.digg.se/kunskap-och-stod/oppna-och-delade-data/offentliga-aktorer/vagledning-for-att-tillgangliggora-information#h-Forberedinformationsmangdenforanvandning:~:text=begrepp%20och%20terminologier.-,Anv%C3%A4nd%20best%C3%A4ndiga%20identifierare,-F%C3%B6r%20att%20anv%C3%A4ndare";
SE;Sweden;eu27;Q25;Q25;What percentage of datasets are made available under an open licence? ;quality_dimension;quality_deployment;71-90%;confirm;20;25;N/A;
SE;Sweden;eu27;Q26;Q26;What percentage of licences are provided in a structured data format?;quality_dimension;quality_deployment;>90%;confirm;25;25;N/A;
SE;Sweden;eu27;Q27;Q27;What percentage of datasets are provided in an open and machine-readable format?;quality_dimension;quality_deployment;>90%;confirm;25;25;N/A;
SE;Sweden;eu27;Q28;Q28;What percentage of datasets consistently use Uniform Resource Identifiers?;quality_dimension;quality_deployment;<10%;confirm;0;25;N/A;
SE;Sweden;eu27;Q29;Q29;What percentage of datasets link to other renowned sources to provide additional context for the users, e.g. in a linked data fashion?;quality_dimension;quality_deployment;51-70%;confirm;15;25;N/A;
SE;Sweden;eu27;I1;I1;"Do you have a definition of open data reuse in your country?
 
For Explanation:
* If yes, please specify it.";impact_dimension;impact_awareness;yes;confirm;20;20;"Re-use: To use information for a purpose other than that for which it was originally produced. 
SOURCE: https://www.digg.se/kunskap-och-stod/oppna-och-delade-data/offentliga-aktorer/vagledning-for-att-tillgangliggora-information ";
SE;Sweden;eu27;I2;I2;"Are there any processes in place to monitor the level of reuse of your country's open data?
 
For Explanation:
* If yes, please (1) briefly describe these processes and (2) provide the URLs to support the answer.";impact_dimension;impact_awareness;yes;complement;20;20;"2025:
The monitoring of the re-use levels is performed in number of different ways:
# Qualitative but unstructured information about re-use is collected at networking events, seminars, meetings and from various social media platforms. 
# At the national data portal, there is a section with good examples, and also a way for data users to send in their cases for publication. However, due to legal matters, we had to make a new reuse page in 2025 (launch in May 2025). This page will only contain reuse cases which will also be categorized in a number of ways.  See...... 
# At the national data portal, we also monitor the download statistics at regular basis. Most data providers have some sort of monitoring of at least download statistics, although the method can differ.
2024:
The monitoring of the re-use levels is performed in number of different ways:
# Qualitative but unstructured information about re-use is collected at networking events, seminars, meetings and from various social media platforms. 
# At the national data portal, there is a section with good examples, and also an opportunity for data users to apply for publication of their use case at that page. See https://www.dataportal.se/om-oss#hur_kan_du_bidra_till_sveriges_dataportal?    
# At the national data portal, we also monitor the download statistics at regular basis. Most data providers have some sort of monitoring of at least download statistics, although the method can differ.
# In 2022, we performed an investigation together with students aiming to identify ways for us to gain access to data about API calls. We have still not implemented any solutions for this, but are continuing exploring for solutions. We are aware that API calls is only an indication of open data reuse. 
Generally speaking, we are short of resources (due to our financing situation) for doing more explicit searching for reuse case and generating interesting articles about use cases. This means that we to a large extent need to rely on getting external tips about open data reuse, thus our process can be described as not as structured and extensive as it could be. ";
SE;Sweden;eu27;I3;I3;"Are there any activities in place to encourage public bodies to monitor the reuse of their own published data (e.g. incentives or obligations in place for public bodies or civil servants of national government)?
 
For Explanation:
* If yes, please (1) briefly describe these activities/incentives and (2) provide the URLs to support the answer. ";impact_dimension;impact_awareness;yes;complement;20;20;"2025:
Yes, we do this in several ways.
# The Agency for digital governance (Digg) has a guide for how data should be relased as open data, and part of that guide is a particular section about user dialogue, re-use monitoring and continuous improvements of the released datasets. See https://www.digg.se/kunskap-och-stod/oppna-och-delade-data/offentliga-aktorer/vagledning-for-att-tillgangliggora-information#h-Framjaanvandardialogochforvaltning  
# In the education “Dataambassadörsprogrammet” we have a section called “Möjliggör hållbar användning av data” (in eng. Enable sustainable use of data), where we emphasize the importance of a user dialogue where e.g. useful information about data use can be gathered if the data users are willing to share that information. Link: https://www.dataportal.se/dataambassadorsprogrammet (See section ""About the education/Modules"")
# Also, in the work that is carried out in the project ""Nationell dataverkstad"", which is partly financed by Digg and aims to support county regions and municipalities in their data sharing, we continuously remind the participants that it is important to monitor the re-use of their datasets in order to improve the datasharing in various ways. See https://www.vgregion.se/ov/dataverkstad/ 
2024:
Yes, we do this in several ways.
# The Agency for digital governance (Digg) has a guide for how data should be relased as open data, and part of that guide is a particular section about user dialogue, re-use monitoring and continuous improvements of the released datasets. See https://www.digg.se/kunskap-och-stod/oppna-och-delade-data/offentliga-aktorer/vagledning-for-att-tillgangliggora-information#h-Framjaanvandardialogochforvaltning  
# In the education “Dataambassadörsprogrammet” we have a section called “Möjliggör hållbar användning av data” (in eng. Enable sustainable use of data), where we emphasize the importance of a user dialogue where e.g. useful information about data use can be gathered if the data users are willing to share that information. See a preview of the education (not sure for how long this link will work): https://estracer.se/edu/preview?epid=79e6c182-7298-4a12-9b43-814e3c225a13 
# Also, in the work that is carried out in the project ""Nationell dataverkstad"", which is partly financed by Digg and aims to support county regions and municipalities in their data sharing, we continuously remind the participants that it is important to monitor the re-use of their datasets in order to improve the datasharing in various ways. See https://www.vgregion.se/ov/dataverkstad/ ";
SE;Sweden;eu27;I4;I4;"Does your country have processes in place to monitor and measure the level of reuse of high-value datasets ((EU) 2023/138)?
 
For Explanation:
* If yes, please specify how and highlight challenges if any. 
* If you are an EFTA or a candidate country to the EU, please select 'not applicable'.";impact_dimension;impact_awareness;no;confirm;0;20;;
SE;Sweden;eu27;I5;I5;"Has your government specified what 'impact of open data' means (e.g. in a strategy document)?
 
For Explanation:
* If yes, how do you define the impact of open data in your country? 
* If possible, please provide a URL to a public document describing it.";impact_dimension;impact_awareness;yes;complement;20;20;"2025:
Yes, in the national data strategy from 2021 the impact of open data is described as positive effects on society driven by data, more specifically something that strengthens the welfare of society, research and the private sector. 
The data strategy: 
SOURCE: https://www.regeringen.se/informationsmaterial/2021/10/data--en-underutnyttjad-resurs-for-sverige/

Moreover, as assigned with responsibility to foster the open data movement in Sweden, Digg describes open data impacts as the following areas:
1) overall economic benefits (e.g. referring to the HVD-analys from 2020)
2) new innovative services and products
3) a more efficient and innovative public administration 
4) a data driven knowledge society
5) a resource for AI
6) research with new possibilities
7) the growth of data journalism 

Link: https://www.dataportal.se/nyttor-med-datadelning 

In addition to the highlighted areas of impact, potential data users were also categorized based on identified need of data and general characteristics: 1) information driven users, 2) development driven users, 3) organisation improvement driven users, and 4) analysis driven users. See information about data users: https://www.digg.se/utveckling-av-digital-forvaltning/oppna-och-delade-data/offentliga-aktorer
2024:
Yes, in the national data strategy from 2021 the impact of open data is described as positive effects on society driven by data, more specifically something that strengthens the welfare of society, research and the private sector. 
The data strategy: 
SOURCE: https://www.regeringen.se/informationsmaterial/2021/10/data--en-underutnyttjad-resurs-for-sverige/

Moreover, as assigned with responsibility to foster the open data movement in Sweden, in 2020 the Agency for digital government (DIGG) described open data impacts as the following areas:
1) overall economic benefits (e.g. referring to the HVD-analys from 2020)
2) new innovative services and products
3) a data driven knowledge society
4) A more efficient and innovative public administration
5) the growth of data journalism
6) research with new possibilities
7) a resource for AI. 

See information about DIGGs description on impacts in Swedish: https://www.digg.se/kunskap-och-stod/oppna-och-delade-data 

In addition to the highlighted areas of impact, potential data users were also categorized based on identified need of data and general characteristics: 1) information driven users, 2) development driven users, 3) organisation improvement driven users, and 4) analysis driven users. See information about data users: https://www.digg.se/utveckling-av-digital-forvaltning/oppna-och-delade-data/offentliga-aktorer

Moreover, in the new education called (in eng.) ""Data ambassadors"", an elborated and extended version of the above listed impacts are used to raise the awareness of impacts of open data re-use in a particular section of the education. See https://www.digg.se/om-oss/nyheter/nyheter/2023-02-21-digg-lanserar-dataambassadorsprogram-for-att-stodja-arbetet-med-oppna-data";
SE;Sweden;eu27;I6;I6;"Do you have a methodology in place to measure the impact of open data in your country?
 
For Explanation:
* If yes, please briefly describe the key points of this methodology.";impact_dimension;impact_awareness;yes;complement;20;20;"2025:
With our new reuse page (will launch in May 2025), the reuse cases will be categorized with the following information: 
- Reuse category (we use the categories from the French dataportals reuse page)
- Type of reuse (we use categories from the OECDs Ourdata index, e.g. digital service))
- Created impacts (we use the four dimensions of impacts from this survey)

These categorizations of each resuse case that is published on the Swedish dataportal form the analytical base for a methodology. Additionally, we collect more contextual insights from various dialogues with data users. Also, we will use our network of dataproviders and data projects to identify reusers and engage them to publish their reuse cases at the national dataportal. 

# At local level, the processes for estimating the impact of re-use are set up by public bodies at their developer portals, open registries/databases etc. Most public bodies that have an API strategy measures the re-use as well as have web analytics on their websites.
2024:
Yes, although it is not a single methodology but rather the accumulation of several processes.

# At a national level, the Agency for digital government (DIGG) is both pushing the importance of a user driven opening up process and user dialogues, as well as the importance of collecting the insights about the impacts of re-use through seminars, national projects for escalating open and shared data, dialogues/networking with public organisations releasing open data, and having a presence in related social media groups. 

# DIGG is also hosting a project about basic data, which focuses on both data that can be fully open and data that can be shared only within public sector, which gives additional insights into these re-use impacts. 

# At local level, the processes for estimating the impact of re-use are set up by public bodies at their developer portals, open registries/databases etc. Most public bodies that have an API strategy measures the re-use as well as have web analytics on their websites.";
SE;Sweden;eu27;I7;I7;"Is there collaboration between government and civil society or academia to create open data impact in your country?

For Explanation:
* If yes, please provide an example
* If possible, URLs to such projects and collaborations.";impact_dimension;impact_awareness;yes;complement;20;20;"2025:
There is a collaboration between Digg and The Swedish Research Council related to open research data, and to advance researcher to also become reusers, we are planning a joint seminars for researchers after the summer. This collaboration has also resulted better information to researcher about using open data to create impact. See e.g. this webpage: https://dataguiden.se/planera-och-identifiera/verktyg-och-tjanster-for-att-identifiera-data
2024:
The Ministry of Finance has conducted  consultation meet-ups with a number of civil society organisations in order to inform about and discuss the Swedish realisation of the Open Government Partnership activity plan for 2023-2025. 
See https://www.regeringen.se/rapporter/2023/05/sveriges-handlingsplan-for-open-government-partnership-20232025/";
SE;Sweden;eu27;I8;I8;"Have any public bodies in your country launched or performed any activities in the past year to understand which and how (open) datasets are reused?

For Explanation:
* If yes, which of the following activities?
* Multiple answers are possible.";impact_dimension;impact_measuring_reuse;yes;confirm;40;40;N/A;
SE;Sweden;eu27;I8-a;I8-a;Automated feedback mechanisms tracking users´ access to datasets;impact_dimension;impact_measuring_reuse;no;confirm;0;0;;
SE;Sweden;eu27;I8-b;I8-b;Surveys;impact_dimension;impact_measuring_reuse;no;change;0;0;"It is possible that some actors have conducted surveys to understand how their data is being reused, but at Digg we have not had the resources to investigate this. But, we also know that but most public actors are still prioritising the release of data. Also, many public actors has been waiting for the new digitalisation strategy (which was launched in May 2025, https://www.regeringen.se/rapporter/2025/05/sveriges-digitaliseringsstrategi-20252030/), and at least some actors have postponing their efforts until they know the focus of the national strategy. 
In the projekt ""National dataworkshop, which is now owned by the Swedish Internet foundation (since April 2025), an increased focus is being set on the reuse of open data, and which effects are being increased. But since that work has just started, no results can be showned yet. But hopefully next year. 
LINK: https://internetstiftelsen.se/dataverkstaden/";
SE;Sweden;eu27;I8-c;I8-c;Interviews/workshops with reusers;impact_dimension;impact_measuring_reuse;yes;complement;0;0;"2025:
Digg conducted 8 in-depth interviews with companies that where reusing open data. 
2024:
During 2023, as part of the development of the new data portal, Digg arranged a number of interviews with open data users, aiming to identify their needs. ";
