ID;Question;Answer from 2023;Explanation from 2023;Confirm, change or complement answer/explanation from 2023;Provide updated answer (if applicable);Provide updated explanation (if applicable)
Q4;"Do you undertake efforts to ensure that published data covers the full period from when it was first published until today, for example,the complete time series?

For Explanation:
* If yes, please explain the measures in place to ensure complete series of datasets";new question;new question;Change;Yes;"The national portal enables the registration of so-called data series, which cover a larger number of data sets that are connected by connections. The context can be temporal (budget in years), spatial (lists of streets in municipalities) or thematic (data sets from one system). Examples of data series are: 
Fiscal outlook - https://data.gov.cz/datov%C3%A1-sada?iri=https%3A%2F%2Fdata.gov.cz%2Fzdroj%2Fdatov%C3%A9-sady%2F00006947%2F42e270cd87956120340801cfa2f74af9; ARES - Administrative register of economic entities - https://data.gov.cz/datov%C3%A1-sada?iri=https%3A%2F%2Fdata.gov.cz%2Fzdroj%2Fdatov%C3%A9-sady%2F00006947 %2F4e7b6c4003ae1079dda2b7a56c93d248, Municipal monitoring - https://data.gov.cz/datov%C3%A1-sada?iri=https%3A%2F%2Fdata.gov.cz%2Fzdroj%2Fdatov%C3%A9-sady%2F00006947% 2Fd0fdd7b50715c7963bd3777c8484fb1a."
Q5;"Have you implemented the DCAT-AP High Value Datasets (semiceu.github.io) tag to denote the High-Value Datasets in your (national) open data portal(s)?

For Explanation:
* If yes, please specify how and highlight challenges if any.
* If you are an EFTA or a candidate country to the EU, please select 'not applicable'.";new question;new question;Change;Yes;There were no major challenges, the process was quite straight-forward. The only minor challenge was with the HVD category code-list which was insufficient at first and only updated in June 2024 to include everything necessary for proper HVD reporting. This has delayed us as we needed to include this information in out DCAT-AP-CZ specification.
Q6;"Besides the DCAT-AP tag mentioned above, have you implemented any other measures to ensure that high-value datasets ((EU) 2023/138) are interoperable with datasets of other country?

For Explanation:
* If yes, please specify how and highlight challenges if any.
* If you are an EFTA or a candidate country to the EU, please select 'not applicable'.";new question;new question;Change;Yes;The National Open Data Team in the context of HVD consulted national processes with Slovakia - in the case of INSPIRE data in November 2023 at the INSPIRUJME
Q7;"Do you monitor the quality of the metadata available on your portal?

For Explanation:
* If yes, please briefly explain how this monitoring takes place. 
* If applicable, please provide the URL to this monitoring mechanism.";yes;We monitor the metadata quality on the National Open Data Portal. The mechanism of the metadata quality measurements computed using the specific data representation is described here: https://www.sciencedirect.com/science/article/abs/pii/S1570826818300532?via%3Dihu. The results of monitoring are available in detail here: https://opendata.gov.cz/statistika:datova-kvalita and in the form of dashboards here: https://data.gov.cz/datov%C3%A1-kvalita/#n%C3%A1hled-na-dashboard-nkod.;Confirm;;
Q8;"Do you publish information on the quality of the metadata available on the portal?

For Explanation:
* If yes, please provide the URL to this section. ";yes;The metadata quality information is displayed on the National Open Data Portal here - https://opendata.gov.cz/statistika:datova-kvalita - links to CSV files included. In addition, these metrics are included in the SPARQL endpoint of the portal and they are also part of the UI for each individual metadata record in the Portal. Moreover, both publishers and users can check the metadata quality through dashboards for better undesrtanding of potential deficiencies here: https://oha01.mvcr.gov.cz/kibana/app/dashboards#/view/43389e30-3335-11ec-aeb4-71177d02ba9a?_g=(filters:!()).;Confirm;;
Q9;"Do you publish guidelines (e.g. written materials) and have tools in place, to assist publishers in publishing high-quality metadata? 

For Explanation:
* If yes, please (1) briefly describe this material and (2) provide the URLs to these materials and/or tools.";new question;new question;Change;Yes;The National Open Data Team has prepared guidelines for ensuring high-quality metadata. For example, in the form of general e-learning for cataloging and proper metadata management (https://data.gov.cz/vzdělávání/e-learning/katalogizace-otevřených-dat/), instructions for detailed metadata settings (https://opendata.gov. cz/cinnost:priprava-katalogizacniho-zaznamu?s[]=metadata), as well as instructions for determining the license, including a decision-making diagram (https://opendata.gov.cz/cinnost:stanoveni-podminek-uziti?s[]=licence ), or on form of sharing bad practices in the field of metadata (https://opendata.gov.cz/%C5%A1patn%C3%A1-praxe:start?s[]=praxe). It also regularly monitors and evaluates the quality of metadata at the working group, which motivates providers to improve the quality of metadata. At the same time, it conditions the registration of metadata itself by meeting qualitative requirements in accordance with the DCAT-AP-CZ standard, which is also mandatory by law. Providers can verify correctness with respect to the standard in the validator, which alerts them to errors and suggests a solution (https://datagov-cz.github.io/lkod-validator/).
Q10;"Do you set any standards on metadata quality that data providers must abide by (e.g. on the use of licence, minimum metadata describes, use of certain DCAT-AP properties, etc)

For Explanation:
* If yes, please describe the standards you have in place, i.e. what is minimum information the metadata should describe ";new question;new question;Change;Yes;The basis is the DCAT-AP-CZ standard, which all providers must comply with when cataloging open data. Selected metadata properties are defined as mandatory in the standard (name, description, provider, topic, update frequency, keywords, related geographic area, specification of terms of use, access URL). The amount of mandatory properties for HVD is extended by requirements from the implementing regulation. Metadata records that do not comply with the standard are not displayed in the national portal. The Czech open fromal standard for catalogs is here: https://ofn.gov.cz/dcat-ap-cz-rozhran%C3%AD-katalog%C5%AF-otev%C5%99en%C3%BDch-dat/2024 -05-28/.
Q11;"Do your open data publication/licensing guidelines provide recommendations for the use of Creative Commons (CC) licences, specifically CC BY 4.0 and CC0?

For Explanation:
* If yes, is this mandatory (e.g. prescribed by law) or recommended?
* Please provide a URL link to the guidelines";new question;new question;Change;Yes;Yes, it is mandatory to use CC BY 4.0 or CC0. For guidelines see https://opendata.gov.cz/cinnost:stanoveni-podminek-uziti.
Q12;What percentage of the open data available on the national portal is accompanied by licensing information? ;>90%;N/A;Confirm;;N/A
Q13;How many different licences are used on your portal?;>10;N/A;Confirm;;N/A
Q14;"Besides providing guidelines, are there regular activities conducted or mechanisms in place to  assist publishers in supplying high-quality datasets (metadata quality and data quality)?

For Explanation:
* If yes, please explain the support you provide?";new question;new question;Change;Yes;Data and metadata quality monitoring takes place at regular (four times a year) meetings of the Open Data Working Group. Furthermore, monitoring is part of the annual report on the state of open data, which is publicly available. Bad practice in this area is generally written on the portal, and good practice is shared in the form of stories of selected providers as an article or interview, which are also published on the portal. Examples of good and bad practice are also presented at the annual annual conference organized by the national team. Given that the quality of open data is often related to the quality of public sector data in general, an activity aimed at improving data management and sharing was launched this year, where webinars are held every month and tutorials on how to ensure high-quality data management are also added to the portal.
Q15;"Does the national portal follow the DCAT-AP framework or, if not, are standards in place to ensure interoperability with DCAT-AP?

For explanation:
* If the  portal follow the DCAT-AP framework, please describe how compliance with DCAT-AP is ensured
* If the portal does not follow the DCAT-AP framework, please describe how interoperability with DCAT-AP is ensured";new question;new question;Change;Yes;Only DCAT-AP-CZ (and threfore DCAT-AP) compliant datasets are harvested.
Q16;What is the percentage of metadata on your portal that is DCAT-AP compliant, in terms of mandatory classes? (agent, catalogue, dataset, literal, resource);>90%;;Confirm;;N/A
Q17;What is the percentage of metadata on your portal that uses DCAT-AP recommended classes? (category, category scheme, distribution, licence document);>90%;;Confirm;;N/A
Q18;What is the percentage of metadata on your portal that uses DCAT-AP optional classes? (catalogue record, checksum, document, frequency);>90%;;Confirm;;N/A
Q19;"Is there a national extension of the DCAT-AP standard developed for your country? 

For Explanation:
* If yes, please (1) briefly outline the reasons for this decision, and (2) what the main differences between the national variation and the EU standard are.
* If applicable, please provide the URL to the documentation of the national DCAT-AP extension.";yes;"Yes, it can be found online here: https://ofn.gov.cz/rozhraní-katalogů-otevřených-dat/2021-01-11/. The main reason was standardization of data opening process and support for publications of high-quality metadata and data interoperability. The main differences are:
1. Terms of use of distributions of datasets are structured in a more complex way to be compliant with Czech legislation - see https://opendata.gov.cz/cinnost:stanoveni-podminek-uziti.
2. EuroVoc thesauri added explicitly for theme.
3. Czech cadastre items added explicitly for spatial coverage.";Complement;;"Yes, it can be found online here: https://ofn.gov.cz/dcat-ap-cz-rozhraní-katalogů-otevřených-dat/2024-05-28/. The main reason was standardization of data opening process and support for publications of high-quality metadata and data interoperability. The main differences are:
1. Terms of use of distributions of datasets are structured in a more complex way to be compliant with Czech legislation - see https://opendata.gov.cz/cinnost:stanoveni-podminek-uziti.
2. EuroVoc thesauri added explicitly for theme.
3. Czech cadastre items added explicitly for spatial coverage.
4. For applicableLegislation, we have additional national ELIs with national meaning."
Q20;"Do you investigate the most common causes for the lack of DCAT-AP compliance?

For Explanation:
* If yes, what are the main causes for the lack of DCAT-AP compliance?";new question;new question;Change;Yes;Considering that only DCAT-AP-CZ (and threfore DCAT-AP) compliant datasets are harvested, cases of non-compliance are reported to us by the providers themselves, or their suppliers, because the metadata is not displayed in the national portal. The most common reason is suppliers' lack of familiarity with the DCAT-AP standard, as well as the inconsistency of the cataloging of data provided under the INSPIRE directive with DCAT-AP (while some data sets are similar or identical in terms of content). To help ensure compliance, we have developed a validator - https://datagov-cz.github.io/lkod-validator/, and we provide regular consultations.
Q21;What is the percentage of datasets whose metadata provides a reference to where the data can be downloaded, or its API accessed (“download-URL” in the DCAT-AP specification)?;>90%;N/A;Confirm;;N/A
Q22;What is the percentage of datasets whose metadata provides a reference to a web page from where the data can be accessed (“access-URL in the DCAT-AP specification)?;>90%;N/A;Confirm;;N/A
Q23;"Do you use a model (such as the 5-Star Open Data or FAIR) to assess the quality of deployment of data in your country?

For Explanation:
* If yes, please briefly describe.";yes;Given a dataset, we asses wether it uses non-linked open format (CSV, XML, JSON, ...) or is linked data (RDF and outgoing links). Findability is assessed by the dataset's presence in the National Patalog. Accessibility is given by publication of the dataset on the Web and usage of open formats, interoperability is assessed by usage of DCAT-AP for metadata and open formal norms (open specifications) for data. Reusability is assessed by the quality of data documentaion and machine readable schemas.;Confirm;;
Q24;"Do you conduct activities to promote and familiarise data providers with ways to ensure higher quality data?

For Explanation:
* If yes, please briefly describe.";yes;The National Open Data Team regularly organizes annual conference - several lectures was through years dedicated to linked data and higher quality data. Open data publishers can also find relevant guidelines online (https://opendata.gov.cz/standardy:technicke-standardy-pro-vytvareni-datovych-schemat-na-stupni-5?s[]=linked) or participate in the workshop (https://data.gov.cz/vzdělávání/on-line/#propojená-data). Moreover, the Open Data Team held consultations focused, among other things, on this topic. There were 27 consultations in total held in 2022.;Complement;;"Data quality monitoring takes place at regular (four times a year) meetings of the Open Data Working Group. Bad practice in this area is generally written on the portal, and good practice is shared in the form of stories of selected providers as an article or interview, which are also published on the portal. Examples of good and bad practice are also presented at the annual conference organized by the national team. Moreover, publishers cas also find relevant guidelines online (https://opendata.gov.cz/standardy:technicke-standardy-pro-vytvareni-datovych-schemat-na-stupni-5?s[]=linked or https://www.youtube.com/watch?v=L8XYAbVBH6U). 
Given that the quality of open data is often related to the quality of public sector data in general, an activity aimed at improving data management and sharing was launched this year, where webinars are held every month and tutorials on how to ensure high-quality data management are also added to the portal (ttps://data.gov.cz/správa-dat/)."
Q25;What percentage of datasets are made available under an open licence? ;>90%;N/A;Confirm;;N/A
Q26;What percentage of licences are provided in a structured data format?;>90%;N/A;Confirm;;N/A
Q27;What percentage of datasets are provided in an open and machine-readable format?;>90%;N/A;Confirm;;N/A
Q28;What percentage of datasets consistely use Uniform Resource Identifiers?;<10%;N/A;Confirm;;N/A
Q29;What percentage of datasets link to other renowned sources to provide additional context for the users, e.g. in a linked data fashion?;<10%;N/A;Confirm;;N/A
I1;"Do you have a definition of open data reuse in your country?
 
For Explanation:
* If yes, please specify it.";yes;According to the documentation attached to the amendment to the Act No. 106/1999 Coll. re-use can be defined as the development of applications and services based on open data that are machine readable, with available metadata and legal openness. See https://www.psp.cz/sqw/text/tiskt.sqw?O=9&CT=222&CT1=0.;Confirm;;
I2;"Are there any processes in place to monitor the level of reuse of your country's open data?
 
For Explanation:
* If yes, please (1) briefly describe these processes and (2) provide the URLs to support the answer.";yes;"In 2022 the National Open Data Team prepared an analysis for identification the level of the re-use of open data as a part of the analysis of the open data impact in the Czech Republic. There were at least 69 applications, portals and services based on open data identified. Moreover, according to the questionnaire sent out to all open data providers in December 2022, 15 (of a total of 56 that participated
in the questionnaire) providers regularly monitor the re-use of their open data. Results are published in the respective Annual Reports on the State of Open Data in the National Open Data Portal (https://data.gov.cz/výroční-zprávy/).";Complement;;The National Open Data Team annually prepares an analysis of the re-use of open data as a part of the analysis of the open data impact in the Czech Republic. At least 78 applications, portals and services based on open data were identified. Moreover, according to thequestionnaire sent out to all open data providers at the beginning of  2024, 22 (of a total of 67 that participated in the questionnaire) providers regularly monitor the re-use of their open data. Results for the year 2023 will be published in the Annual Report on the State of Open data on the national portal during the summer 2024.  Examples of 27 applications can be found on the  national portal https://data.gov.cz/aplikace.
I3;"Are there any activities in place to encourage public bodies to monitor the reuse of their own published data (e.g. incentives or obligations in place for public bodies or civil servants of national government)?
 
For Explanation:
* If yes, please (1) briefly describe these activities/incentives and (2) provide the URLs to support the answer.";yes;"The National Open Data Team strongly encourage all public bodies to monitor the re-use of the data. Monitoring is required primarily for the Open Data Working Group members that subsequently have to report the results to the National Open Data Team through annual questionnaire about the state of open data in the Czech Republic. The results are available through the respective Annual Reports on the State of Open Data here: https://data.gov.cz/výroční-zprávy/.
";Complement;;The National Open Data Team strongly encourage all public bodies to monitor the re-use of the data. Monitoring is required primarily for the Open Data Working Group members who subsequently have to report the results to the National Open Data Team through an annual questionnaire about the state of open data in the Czech Republic. The results will be available through the respective Annual Reports on the State of Open Data later in the summer 2024 here: https://data.gov.cz/výroční-zprávy/. There is a new feature on the national data portal where anyone can suggest an application that uses the open data. We are encouraging all our providers to upload their re-use solutions and applications they have for users. https://data.gov.cz/aplikace
I4;"Does your country have processes in place to monitor and measure the level of reuse of high-value datasets ((EU) 2023/138)?
 
For Explanation:
* If yes, please specify how and highlight challenges if any. 
* If you are an EFTA or a candidate country to the EU, please select 'not applicable'.";new question;new question;Change;Yes;We have added a new specification that indicates the HVD datasets into the technical standard (https://data.gov.cz/ofn/) that is obligatory for all providers and that allow us to indetify what data are HVD. As all the applications in the catalogue (list of applications: https://data.gov.cz/aplikace) on the data portal are connected to the specific data set we can monitor also the reuse of the high-value datasets.   
I5;"Has your government specified what 'impact of open data' means (e.g. in a strategy document)?
 
For Explanation:
* If yes, how do you define the impact of open data in your country? 
* If possible, please provide a URL to a public document describing it.";yes;"The definition of the impact of open data is described in the Methodology for Developing an Analysis of the Impact of Open Data in the Czech Republic. The document was prepared as one of the objectives of the project KODI financed from the Operational Programme Employment and is published online https://data.gov.cz/kodi/. 
Impact of open data - Changes of the established ways of behavior and attitudes in the society through the values and services created on the basis of open data and their gradual implementation into the life of the society.";Confirm;;
I6;"Do you have a methodology in place to measure the impact of open data in your country?
 
For Explanation:
* If yes, please briefly describe the key points of this methodology.";yes;The methodology is based on an indirect approach that is based on the identification of the value of open data across the whole of Czech society and takes into account various aspects such as the quality of open data, the existence of applications, data enrichment or benefits for providers. ;Confirm;;
I7;"Is there collaboration between government and civil society or academia to create open data impact in your country?

For Explanation:
* If yes, please provide an example
* If possible, URLs to such projects and collaborations.";yes;The collaboration between the government and the academia is embodied in the KODI project led by the National Open Dat Team and financed from the Operational Programme Employment where the majority of the team comes from the academic sector (ex. Faculty of Mathematics and Physics at the Charles University, Faculty of Law at the Masaryk University, or the Prague University of Economics and Business). All objectives of the project are available o the Portal:  (see Objective C3V11). Moreover there is a regular cooperation between the National Open Data Team and the NGO OSF Prague at the programme Our State, Our Data (see https://osf.cz/programy/ziva-demokracie/nas-stat-nase-data/) that supports the open data re-use in different projects and activities across the civil society in the Czech Republic.;Complement;;The collaboration between the government and academia is embodied in the NPO project (Czech version of the Recovery and Resilience Facility project) led by the Data Team until 2025. This project covers the development of the National open data catalogue as well as the data management activities. In the project participate representatives e.g. from Faculty of Mathematics and Physics at Charles University, Faculty of Law at Masaryk University, or Prague University of Economics and Business. Moreover, there is regular cooperation between the National Open Data Team and several civil sector communities e.g. https://www.czechitas.cz/, https://www.opencontent.cz/ as well as the informal community of Open Data Limo.
I8;"Have any public bodies in your country launched or performed any activities in the past year to understand which and how (open) datasets are reused?

For Explanation:
* If yes, which of the following activities?
* Multiple answers are possible.";yes;N/A;Confirm;;N/A
I8-a;Automated feedback mechanisms tracking users´ access to datasets;new question;new question;Change;Yes;"The questionnaire for data providers sent out annually by the National Open Dat Team (Digital and Information Agency) revealed that at least the following offices use an automated feedback mechanism:
Agency for Nature and Landscape Protection
Czech Trade Inspection 
Czech Social Security Administration
Czech School Inspection
Liberec region
Pilsen Region
City of Prague
City of Bohumín
National Library
City of Brno
Office of Industrial Property
Czech telecommunication office"
I8-b;Surveys;new question;new question;Change;Yes;The Digital and Information Agency does annually a survey among the open data providers asking also on examples of reuse and also how and which datasets the users use. The summary of this survey will be published in the summer of 2024 in the Annual Report on the State of Open Data. In addition, the Czech Land Surveying and Cadastral Office also conducts a monitoring survey among users.
I8-c;Interviews/workshops with reusers;new question;new question;Change;Yes;"The questionnaire for data providers sent out annually by the National Open Dat Team (Digital and Information Agency) revealed that at least the following offices do interview/workshops with reusers:
Czech Trade Inspection 
Digital and Information Agency
Czech Statistical Office
Pilsen Region
Ministry of Health
Region Hradec Králové
City of Prague
City of Brno"
I8-d;Other;new question;new question;Change;Yes;Some the public bodies (municipalities, Czech Supreme Audit Office) organize hackathons to secure direct access to information about their data reuse cases and have the opportunity to monitor the sustainability of these projects.
I9;"Have any public bodies in your country launched or performed any activities in the past year to better understand reusers' needs in order to further stimulate the reuse of open data?

For Explanation:
* If yes, which of the following activities have been performed? Please describe how the activity has helped you better stimulate reuse.
* Multiple answers are possible.";yes;N/A;Confirm;;N/A
I9-a;Regular feedback sessions with portal users ;new question;new question;Change;Yes;"The City of Prague organizes informal meetings with users of the portal and data once or twice a year. For example, thanks to the feedback they decided to unite several information websites about Prague data and reuse cases into one website to make it easier for users to find their way around and to be motivated to use the data.
Similarly, informal meetings are organized by the Digital and Information Agency. The ideas are than part of the development of the national portal. At the same time, DIA collects information for other public bodies as well.
Every year, the Region Hradec Králové organizes a hackathon for students and users to get feedback, at the last one was even created an application that facilitates the reuse of data on the portal and was directly implemented on the portal."
I9-b;Social media sentiment analysis ;new question;new question;Change;Yes;"Digital and Information Agency follows the analysis of X account @otevrenadata where we communicate changes on the portal and we also called for participation in research for portal users.
Feedback from social networks (X) is also collected by the Ministry of Health, which regularly informs about currently published data and opens a discussion about what other items users would need (for example, data on diabetes or pregnancy). At the same time, they also present their own visualizations and get feedback on their quality and possibilities for further use."
I9-c;Other;new question;new question;Change;Yes;"The Open Data Team annually conducts a survey among the providers of the National open data catalogue. The providers are asked If and how they communicate with their users. Most of the providers do communicate with their users (13 out of 65). A most common way of communication is individual communication. Many of the regional providers also organize annual hackatons (usually together with the universities or NGOs) where they meet with the community of the users:  #HACKUJBRNO 2024, https://www.datakhk.cz/pages/hackathony, https://www.sitport.cz/kalendar-akci/infis-hackathon/, https://hackathon.upol.cz/. There is also annual national hackaton where winners from the regional ones compete: Hackathon veřejné správy 5.0 (hackujstat.cz).
Furthermore, the Ministry for Regional Development and the Ministry of Industry and Trade are collecting suggestions for opening data from users. The City of Brno, in turn, supports reuse by city hall employees by organizing internal workshops and training."
I10;"Have any public bodies in your country developed any systematic way of gathering reuse cases?

For Explanation:
* If yes, please provide a brief explanation of the process: How does the gathering happen? ";yes;The National Open Data Team from the Digital and Information Agency every year carries out a survey among open data providers as a part of the open data impact measurement and the preparation of the Annual Report on the State of Open Data to monitor the re-use cases. Moreover, as shown from the regular annual survey between data providers, almost 10 providers (from 56 respondents) gather re-use cases or directly participate in the development of applications or portals working with their data.;Complement;;"The National Open Data Team from the Digital and Information Agency every year carries out a survey among open data providers as a part of the open data impact measurement and the preparation of the Annual Report on the State of Open Data to monitor the re-use cases. Moreover, as shown from the regular annual survey between data providers, almost 18 providers (from 65 respondents) gather re-use cases. 14 of the providers claim that they have initiated or participated in the development of applications or portals working with their data. 
Moreover, the National Open Data Team gathers reuse cases directly through national portal where users can register reuse cases, link them to used dataset registred in the portal and publish them in the catalogue of applications that is available th the portal itself at https://data.gov.cz/aplikace."
I11;"Are there any public bodies in your country that have developed a systematic ways of classifying the gathered reuse cases?

For Explanation:
* If yes, please provide a brief explanation of the process: According to which categories are reuse cases classified (e.g. by policy field)?";yes;The National Open Data Team from the Digital and Information Agency in the open data impact measurement classifies the re-use cases into the following categories: Information providing, New services and products,  Media portals and Others. ;Complement;;The National Open Data Team from the Digital and Information Agency in the open data impact measurement classifies the re-use cases into the following categories: Information providing, New services and products,  Media portals and Others. There's also a thematic classification such as Government and public sector, Economy, Agriculture, Culture, Society, Environment etc. altogether 12 categories (from the European Vocabulary)  that is available at the catalogue of applications directly at the portal.
I12;"Is any data on the impact created by open data on governmental challenges (e.g. efficiency, effectiveness, transparency, decision-making capacity) available in your country such as from research studies, impact assessments, or other systematic investigations that quantify the results or broader effects of open data being reused?

For Explanation:
* If yes, please (1) specify what kind of data source proves this impact and (2) provide the URLs to this data.";yes;The impact of open data as a way to ensure principles of open government (opennes, transparency and activity monitoring and effectiveness) is taken into account by the impact study carried out in accordance with the Methodology for developing an analysis of the impact of open data in the Czech Republic. The methodology was updated in 2020 and now provides a more comprehensive impact assessment. The results of the study for the 2022 year are available online here: https://data.gov.cz/kodi/. However, thanks to the ongoing study, we have collected the re-use examples, see below.;Complement;;The Open Data team in previous years developed the methodology to follow and analyse the open data impact in CZ. Annually we conduct survey among the data providers as well as gather various data and information on the re-use to have the needed data for the annual report. This year's Impact Report Annual Report on the State of Open Data is still in process and will be available in the summer 2024.
I13;"Is the use of open data in your country having an impact on the efficiency and effectiveness of the government (at any level) in delivering public services? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain.";new question;new question;Change;Yes;"In 2023 data journalist Jan Boček from the public radio Český Rozhlas published the first series of articles on his investigation of the illegal redistribution of drugs from the pharmacies across the CZ worth 20 million EUR. Most of the drugs ended up in the pharmacies abroad. This investigation was conducted based on analysing the open data of the State Institute of Drug Control which led to uncovering the whole illegal business. There were several steps taken to prevent this practice from the part of the Ministry of Health and penalties were given. Nevertheless, the case is not closed yet. 
https://www.irozhlas.cz/zpravy-domov/leky-leciva-nelegalni-reexport-sukl-symbicort-turbuhaler_2305150500_jab 
https://www.irozhlas.cz/zpravy-domov/leky-leciva-nelegalni-reexport-sukl-fmd-kody-slovensko-sukl_2305170500_jab 
https://www.irozhlas.cz/zpravy-domov/kam-mizi-leky-dil-treti-sukl-v-rozporu-se-zakonem-nezverejnuje-data-ktera_2305190500_jab 
https://www.irozhlas.cz/zpravy-domov/leky-leciva-reexport-preprodej-dostupnost-vypadky-sukl_2403130500_jab 
https://data.gov.cz/datov%C3%A9-sady?poskytovatel=https%3A%2F%2Frpp-opendata.egon.gov.cz%2Fodrpp%2Fzdroj%2Forg%C3%A1n-ve%C5%99ejn%C3%A9-moci%2F00023817&kl%C3%AD%C4%8Dov%C3%A1-slova=dod%C3%A1vky%20p%C5%99%C3%ADpravk%C5%AF 
https://data.gov.cz/datov%C3%A9-sady?poskytovatel=https%3A%2F%2Frpp-opendata.egon.gov.cz%2Fodrpp%2Fzdroj%2Forg%C3%A1n-ve%C5%99ejn%C3%A9-moci%2F00023817&kl%C3%AD%C4%8Dov%C3%A1-slova=LEK-13 
https://data.gov.cz/datov%C3%A9-sady?poskytovatel=https%3A%2F%2Frpp-opendata.egon.gov.cz%2Fodrpp%2Fzdroj%2Forg%C3%A1n-ve%C5%99ejn%C3%A9-moci%2F00023817&kl%C3%AD%C4%8Dov%C3%A1-slova=REG-13"
I14;"Is the use of open data in your country having an impact on transparency and accountability of public administrations?

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain.";new question;new question;Change;Yes;"The Supreme Audit Office conducts an Annual Report that gives a complex overview of persistent systemic problems the Czech state faces. The Supreme Audit Office evaluates how successful the state is when solving these issues. The Office mainly uses open data for their controls made over the year in state offices and bodies. Eg. for the evaluation of the state of digitalization they use this dataset:  https://data.gov.cz/datov%C3%A1-sada?iri=https%3A%2F%2Fdata.gov.cz%2Fzdroj%2Fdatov%C3%A9-sady%2F17651921%2Ff50cfdd635e1c37698ebb9c50c881d4c.
For the Annual Report from the 2023 see https://www.nku.cz/assets/publikace-a-dokumenty/vyrocni-zprava/vyrocni-zprava-nku-2023.pdf."
I15;"Is the use of open data in your country having an impact on policy-making processes (i.e. are public administrations making use of the data as evidence for the problem identification and policy formulation)? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain.";new question;new question;Change;Yes;The Czech Society for Cardiology made a significant revision of the National Plan for Cardiology  (https://www.nzip.cz/clanek/1652-narodni-kardiovaskularni-plan) based on the prediction that was an outcome of the analysis of the available data. It seems that cardiovascular disease is not only a problem of bad lifestyle but is connected to a broader problem that the new plan reflects.  For the analysis, they used open datasets e.g. about the deaths caused by diseases of the circulatory system: https://www.nzip.cz/datova-sada/103
I16;"Is the use of open data in your country having an impact on decision-making processes (i.e. are public administrations making use of the data as evidence to be included in their daily operations)?

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain.";new question;new question;Change;Yes;"The Digital and Information Agency (DIA) coordinates other public bodies in the process to fulfil the new Digital Service Rights Act - the obligation to provide all state services to citizens in digital form. Thanks to open data about the digitization of the services, DIA can 
adapt activities to fulfill the law according to the current status quo. DIA uses data in the form of visualisation that is also available to the public (https://app.powerbi.com/view?r=eyJrIjoiZmIzYWY0ZjEtYTA0ZS00ZDZmLTkyY2UtMzFiODFjOTg5Yzk4IiwidCI6IjFkYjQxZDZmLTFmMzctNDZkYi1iZDNlLWM0ODNhYmI4MTA1ZCIsImMiOjh9). This data is also widely used by the Supreme Audit Office to verify the data given by the official bodies during the audits. For data see: https://data.gov.cz/datov%C3%A1-sada?iri=https%3A%2F%2Fdata.gov.cz%2Fzdroj%2Fdatov%C3%A9-sady%2F17651921%2F26a0dc31b72e0fbdf5bc9844c8666a66"
I17;"Is any data on the impact created by open data on social challenges (e.g. inequality, healthcare, education) available in your country such as from research studies, impact assessments, or other systematic investigations that quantify the results or broader effects of open data being reused?

For Explanation:
* If yes, please (1) specify what kind of data source proves this impact and (2) provide the URLs to this data.";yes;The social impact of open data is taken into account by the impact study carried out in accordance with the Methodology for developing an analysis of the impact of open data in the Czech Republic. The methodology was updated in 2020 and now provides a more comprehensive impact assessment. The results of the study for the 2022 year are available online here: https://data.gov.cz/kodi/. However, thanks to the ongoing study, we have collected the re-use examples, see below.;Complement;;The social impact of open data is taken into account in the Annual Report on the State of Open Data. This report is based on the methodology that was developed by the Open Data team in previous years and has been revised according to the needs. This report provides a comprehensive assessment of the open data impact. However, this report is currently still in process and will be available in the summer 2024.
